orderID,productID,unitPrice,quantity,discount
108258,118,4.66,18,0.15
108258,12,41.6,20,0.15
108259,75,8.0,14,0.1
108259,236,19.44,4,0.05
108260,100,99.44,41,0.2
108260,167,22.76,14,0.05
108260,181,77.67,11,0.15
108261,184,84.74,12,0.05
108261,192,20.94,30,0.0
108261,124,53.64,6,0.0
108261,240,20.76,3,0.0
108261,70,13.69,25,0.05
108262,86,106.47,18,0.1
108262,197,94.28,26,0.0
108262,65,21.77,6,0.0
108262,146,111.95,27,0.2
108263,146,107.53,28,0.0
108263,169,40.91,34,0.15
108263,35,18.14,35,0.0
108263,240,21.43,3,0.1
108263,219,78.86,12,0.0
108264,93,106.07,5,0.25
108265,165,41.3,90,0.0
108266,182,56.7,38,0.05
108266,8,43.19,24,0.0
108266,198,104.82,36,0.05
108267,111,72.09,22,0.0
108267,248,18.95,26,0.15
108267,77,12.38,14,0.1
108267,6,22.86,2,0.15
108267,66,16.52,31,0.05
108268,39,17.09,24,0.05
108268,51,50.6,28,0.05
108268,49,20.4,38,0.0
108269,212,47.74,24,0.05
108269,147,45.83,36,0.0
108269,146,110.21,21,0.0
108269,166,87.29,44,0.2
108270,36,19.86,34,0.25
108271,222,36.39,24,0.25
108271,125,84.59,11,0.0
108271,193,121.39,17,0.1
108271,130,104.72,13,0.05
108272,166,90.55,27,0.0
108272,78,114.03,18,0.25
108273,179,36.39,13,0.1
108273,56,39.15,16,0.0
108273,19,9.83,8,0.25
108274,136,89.86,8,0.0
108274,173,103.84,36,0.0
108274,198,107.58,6,0.0
108274,66,15.49,9,0.0
108274,184,95.74,42,0.05
108274,211,29.23,18,0.05
108275,241,12.09,14,0.1
108276,233,114.89,12,0.25
108276,71,20.34,49,0.2
108276,206,49.24,42,0.0
108276,204,45.81,3,0.15
108277,216,10.16,13,0.15
108277,43,45.42,12,0.2
108277,205,39.27,35,0.05
108278,109,22.91,8,0.0
108278,193,111.79,38,0.0
108278,8,37.35,3,0.25
108278,63,44.26,11,0.1
108279,246,57.85,53,0.0
108279,55,23.48,3,0.05
108280,172,63.17,15,0.0
108280,14,22.83,19,0.05
108280,25,14.15,26,0.2
108280,184,95.71,24,0.0
108280,139,103.43,33,0.0
108280,84,38.77,2,0.25
108280,222,34.28,7,0.1
108280,27,41.0,20,0.15
108281,228,48.41,9,0.1
108281,58,13.19,2,0.0
108281,63,42.14,89,0.25
108281,175,111.81,27,0.05
108281,156,106.68,21,0.2
108281,158,69.74,22,0.0
108282,68,12.85,47,0.25
108282,181,75.0,4,0.05
108282,221,98.67,35,0.0
108283,106,109.43,29,0.0
108283,38,243.76,4,0.15
108283,199,61.2,20,0.2
108283,198,112.99,64,0.1
108283,117,78.6,7,0.0
108283,232,93.82,2,0.0
108284,16,16.47,4,0.0
108284,149,32.8,31,0.0
108285,62,53.16,11,0.15
108285,117,69.35,18,0.25
108285,225,127.21,24,0.15
108285,227,59.18,4,0.05
108286,36,18.77,15,0.0
108287,105,98.93,45,0.0
108287,59,55.6,37,0.05
108287,87,58.32,8,0.15
108288,225,113.67,7,0.1
108288,250,37.87,36,0.1
108288,104,115.25,91,0.2
108289,4,21.65,3,0.2
108289,158,72.15,23,0.1
108289,160,81.91,60,0.05
108289,195,41.49,7,0.1
108289,163,56.19,6,0.15
108289,173,100.9,36,0.0
108290,169,47.82,1,0.0
108290,250,35.88,25,0.1
108290,140,33.22,5,0.25
108290,156,108.58,6,0.05
108291,162,108.85,24,0.0
108291,107,88.37,6,0.05
108291,45,9.21,12,0.0
108291,72,32.58,3,0.15
108291,157,17.06,42,0.05
108291,92,18.42,30,0.0
108291,249,42.99,47,0.2
108292,164,46.82,98,0.05
108293,123,27.68,14,0.2
108293,225,111.71,19,0.15
108293,138,108.44,2,0.0
108294,193,104.5,31,0.25
108294,230,84.58,34,0.05
108295,176,18.08,38,0.0
108295,127,45.71,16,0.2
108296,105,86.67,2,0.15
108296,218,125.95,23,0.1
108296,48,12.61,44,0.05
108297,225,123.37,16,0.0
108297,218,112.21,10,0.0
108297,57,20.76,9,0.15
108297,179,34.91,31,0.2
108297,52,7.56,31,0.05
108297,152,4.2,19,0.0
108298,115,125.21,32,0.15
108298,34,15.26,23,0.25
108298,18,66.08,38,0.25
108298,231,85.01,27,0.05
108298,189,96.57,7,0.0
108299,93,108.26,5,0.0
108299,73,15.61,1,0.1
108299,47,9.97,23,0.15
108299,250,38.6,29,0.15
108300,204,43.82,2,0.1
108300,175,111.67,31,0.0
108300,96,46.41,16,0.15
108300,167,22.11,12,0.1
108301,202,19.31,6,0.25
108301,98,61.43,30,0.0
108301,117,66.42,31,0.15
108301,206,51.31,42,0.25
108302,187,73.87,12,0.15
108302,11,23.03,32,0.05
108302,207,97.06,3,0.0
108302,237,114.68,1,0.05
108303,100,108.28,37,0.05
108303,98,71.84,25,0.1
108303,175,122.96,6,0.1
108303,153,98.81,9,0.05
108304,194,72.71,13,0.1
108304,218,109.31,34,0.05
108304,178,60.08,5,0.15
108305,3,9.76,14,0.05
108305,169,48.25,28,0.25
108305,118,4.46,15,0.0
108306,56,36.28,47,0.25
108306,229,103.05,12,0.05
108306,87,56.41,6,0.25
108307,131,47.52,11,0.05
108307,167,23.42,18,0.1
108308,130,103.89,11,0.0
108309,219,70.11,7,0.15
108309,74,9.72,7,0.0
108309,180,7.02,5,0.15
108309,160,84.9,8,0.2
108309,96,52.21,3,0.0
108309,222,34.73,8,0.0
108309,140,30.5,35,0.05
108310,211,29.12,13,0.0
108310,3,9.98,6,0.05
108310,111,76.59,44,0.1
108310,14,21.37,23,0.1
108311,131,51.1,33,0.2
108311,219,70.82,3,0.2
108311,44,17.65,4,0.05
108311,15,16.37,26,0.05
108311,59,55.28,5,0.0
108312,26,34.18,3,0.0
108312,158,67.95,15,0.2
108312,62,50.64,38,0.1
108312,11,21.59,11,0.1
108313,18,56.83,14,0.0
108313,129,7.42,2,0.05
108313,111,73.38,20,0.05
108313,89,33.55,25,0.0
108313,146,106.92,12,0.0
108313,115,114.66,13,0.0
108314,157,18.07,32,0.15
108314,198,114.4,24,0.0
108315,87,62.73,9,0.2
108315,209,76.57,5,0.25
108316,162,97.27,20,0.25
108316,119,104.11,32,0.1
108316,61,26.56,3,0.1
108316,7,32.49,8,0.1
108317,86,107.55,17,0.15
108317,34,13.37,6,0.15
108318,249,44.83,4,0.0
108318,169,42.84,23,0.15
108318,167,21.75,18,0.0
108318,184,96.04,41,0.15
108319,54,8.19,14,0.0
108319,16,17.54,9,0.1
108320,189,104.87,16,0.1
108321,23,8.5,38,0.1
108321,32,32.71,7,0.0
108321,188,40.88,30,0.25
108321,182,54.29,20,0.0
108321,104,111.92,30,0.0
108321,74,10.57,9,0.0
108322,134,101.18,7,0.15
108322,44,17.52,3,0.0
108323,204,41.37,26,0.0
108323,87,56.11,4,0.2
108324,114,28.42,22,0.0
108324,159,30.32,3,0.2
108324,12,38.96,12,0.2
108324,124,46.44,24,0.15
108324,76,18.13,8,0.0
108324,134,95.54,30,0.0
108325,67,13.05,34,0.1
108325,175,120.88,27,0.0
108325,245,112.43,12,0.1
108325,241,12.98,33,0.15
108326,65,20.72,2,0.15
108326,26,31.49,28,0.05
108326,37,27.21,27,0.05
108326,56,39.04,5,0.0
108327,58,12.68,24,0.1
108327,59,54.82,27,0.15
108327,249,39.75,18,0.15
108327,127,45.89,6,0.15
108327,247,19.22,24,0.0
108327,118,4.28,27,0.1
108328,199,64.76,8,0.1
108328,131,53.45,18,0.0
108328,112,35.73,6,0.0
108328,54,7.64,20,0.0
108329,117,64.95,7,0.15
108329,66,16.52,1,0.15
108329,241,12.12,5,0.25
108330,228,40.38,47,0.15
108330,58,12.17,38,0.0
108331,231,100.87,16,0.0
108331,82,67.23,19,0.1
108331,177,85.61,12,0.05
108332,100,116.56,11,0.0
108332,47,9.53,30,0.25
108332,117,73.57,32,0.25
108332,38,252.85,29,0.15
108333,141,124.7,15,0.15
108333,143,62.42,30,0.2
108333,129,7.15,7,0.05
108333,175,121.87,17,0.1
108334,114,29.08,9,0.0
108335,95,36.38,22,0.1
108335,158,65.97,21,0.2
108335,179,32.36,27,0.0
108336,19,9.39,1,0.1
108336,52,6.75,12,0.2
108336,65,21.83,32,0.05
108336,16,17.43,16,0.0
108337,160,82.13,3,0.15
108337,213,18.51,10,0.05
108337,11,20.96,19,0.05
108338,96,47.12,11,0.15
108338,77,11.72,5,0.2
108339,130,88.7,31,0.0
108339,213,21.34,21,0.15
108339,222,38.35,21,0.15
108340,4,21.44,25,0.0
108340,225,124.67,28,0.1
108340,106,107.57,33,0.05
108340,202,17.6,33,0.1
108340,242,63.26,1,0.25
108340,94,100.71,11,0.0
108341,90,92.2,15,0.15
108341,10,33.41,7,0.0
108342,60,34.48,5,0.0
108342,14,22.43,5,0.0
108342,21,10.46,14,0.15
108342,43,44.34,8,0.25
108343,145,83.73,8,0.0
108343,94,86.77,10,0.05
108343,21,10.87,1,0.0
108343,193,119.42,10,0.25
108343,211,27.22,79,0.25
108343,144,59.43,9,0.05
108344,194,81.03,11,0.2
108344,41,9.76,25,0.05
108345,40,17.22,8,0.2
108345,26,30.94,21,0.15
108345,88,42.73,31,0.15
108345,166,95.24,8,0.0
108345,100,106.28,22,0.05
108345,97,113.69,5,0.1
108346,229,94.72,13,0.1
108346,178,68.24,3,0.05
108346,194,78.9,10,0.2
108346,192,20.79,2,0.15
108347,73,13.94,6,0.15
108347,209,80.19,21,0.05
108347,92,17.72,6,0.25
108347,97,97.32,37,0.1
108347,8,36.81,12,0.2
108348,6,23.12,37,0.1
108348,23,9.6,14,0.2
108349,164,50.45,38,0.05
108349,115,118.48,7,0.05
108350,138,115.77,1,0.25
108350,180,7.01,19,0.1
108351,33,2.35,20,0.15
108351,76,16.49,2,0.0
108351,168,22.75,15,0.15
108352,188,43.11,8,0.05
108352,76,19.45,28,0.05
108352,97,111.47,34,0.0
108353,232,91.17,16,0.25
108354,114,28.36,24,0.05
108354,65,21.85,10,0.2
108355,155,93.76,9,0.0
108355,236,17.68,1,0.05
108355,150,41.42,6,0.0
108355,135,14.98,6,0.15
108356,117,65.78,16,0.0
108356,237,112.53,22,0.2
108356,156,128.11,40,0.1
108356,113,95.01,4,0.0
108356,187,67.21,10,0.1
108356,98,60.65,16,0.15
108357,163,52.54,14,0.15
108357,131,54.22,18,0.0
108357,41,8.99,13,0.05
108357,136,82.92,8,0.0
108358,79,115.12,5,0.1
108358,144,62.17,35,0.1
108359,242,64.03,23,0.15
108359,136,85.82,1,0.1
108359,35,19.71,3,0.0
108359,73,16.4,17,0.05
108359,22,21.25,28,0.1
108360,54,7.25,13,0.0
108360,188,37.65,32,0.0
108361,58,12.76,87,0.1
108361,1,19.74,17,0.0
108361,149,34.31,10,0.1
108361,152,3.95,30,0.0
108362,215,17.28,24,0.1
108362,31,12.62,13,0.2
108363,164,49.84,26,0.1
108363,173,102.27,26,0.0
108363,95,43.76,31,0.05
108364,204,42.23,10,0.05
108364,1,17.97,11,0.15
108364,135,15.03,19,0.05
108365,127,45.42,21,0.1
108365,237,95.87,29,0.0
108365,158,66.71,18,0.0
108366,15,14.31,48,0.05
108366,65,22.0,16,0.25
108366,54,6.77,5,0.0
108366,56,38.66,17,0.0
108367,31,12.39,26,0.2
108367,38,239.38,4,0.0
108367,129,8.29,34,0.2
108367,160,90.32,10,0.0
108368,95,43.6,30,0.05
108368,40,17.69,15,0.05
108368,51,54.05,27,0.15
108368,225,127.88,8,0.1
108368,136,88.32,7,0.15
108369,63,39.78,2,0.05
108369,93,95.5,3,0.0
108369,103,83.32,3,0.1
108369,140,31.16,23,0.05
108370,30,26.26,21,0.25
108370,204,41.9,43,0.0
108370,113,94.77,25,0.15
108370,83,31.18,28,0.0
108371,113,82.24,2,0.0
108371,88,46.32,19,0.0
108372,83,31.19,29,0.0
108372,113,85.88,1,0.15
108373,119,114.45,4,0.0
108373,45,8.84,33,0.05
108373,213,21.27,38,0.2
108374,12,38.16,4,0.0
108374,176,16.83,24,0.1
108375,174,40.77,36,0.15
108375,197,92.44,23,0.1
108375,239,79.44,19,0.1
108375,85,89.52,14,0.0
108376,122,56.03,18,0.0
108376,10,30.44,76,0.15
108377,193,111.36,20,0.1
108377,58,13.29,14,0.15
108377,216,10.48,1,0.2
108377,16,18.71,36,0.05
108378,15,14.42,61,0.1
108378,91,14.64,42,0.0
108378,210,16.04,20,0.0
108379,240,20.31,7,0.1
108379,115,109.06,22,0.0
108379,6,25.19,13,0.0
108380,169,47.24,8,0.05
108380,208,118.58,32,0.1
108380,181,81.28,17,0.1
108380,170,35.21,4,0.0
108380,103,93.8,38,0.05
108381,183,75.03,15,0.05
108382,144,60.72,29,0.0
108382,242,60.68,23,0.0
108382,86,99.94,5,0.05
108383,92,20.04,17,0.0
108383,71,22.8,10,0.1
108383,70,14.49,6,0.2
108383,57,20.74,4,0.05
108384,69,33.8,31,0.1
108385,114,28.64,15,0.0
108385,137,67.47,10,0.05
108385,113,83.03,8,0.05
108385,91,15.6,24,0.25
108385,250,42.83,11,0.05
108385,116,24.45,3,0.05
108385,186,42.95,3,0.2
108386,65,20.71,26,0.15
108386,97,95.87,73,0.15
108386,16,19.12,21,0.0
108386,201,20.52,17,0.0
108387,178,60.45,4,0.0
108387,183,78.13,10,0.15
108387,40,17.51,7,0.1
108387,213,18.2,48,0.05
108387,51,57.54,18,0.05
108388,234,100.55,33,0.0
108388,77,13.24,78,0.1
108389,103,86.2,3,0.0
108389,141,121.36,8,0.25
108390,191,62.65,15,0.25
108391,65,21.32,16,0.0
108391,26,29.58,5,0.1
108392,170,36.33,20,0.1
108392,59,57.99,22,0.15
108393,163,59.34,27,0.25
108393,160,76.79,15,0.1
108394,105,98.43,22,0.0
108394,85,85.92,18,0.0
108394,248,17.9,19,0.2
108394,206,48.04,2,0.15
108394,75,7.36,1,0.2
108395,211,31.19,10,0.15
108395,189,104.43,26,0.1
108395,187,64.28,30,0.15
108396,104,117.84,31,0.0
108396,211,26.96,11,0.15
108397,110,84.92,2,0.15
108398,46,11.49,36,0.0
108398,160,89.81,9,0.05
108398,87,53.38,12,0.1
108399,129,8.01,43,0.2
108399,220,15.05,6,0.05
108399,232,90.83,18,0.15
108399,167,21.65,6,0.0
108399,7,28.31,26,0.05
108400,34,14.42,23,0.2
108400,93,92.93,18,0.25
108401,206,47.61,5,0.0
108401,241,11.04,5,0.05
108401,230,76.68,29,0.05
108402,61,31.07,16,0.2
108402,58,12.28,34,0.05
108403,3,9.09,16,0.0
108403,110,83.12,19,0.05
108404,207,92.64,8,0.1
108404,54,7.48,36,0.0
108405,3,9.94,11,0.15
108405,144,66.94,14,0.0
108406,3,10.07,5,0.0
108406,98,69.62,31,0.15
108406,114,29.52,30,0.15
108407,74,9.82,45,0.0
108407,229,94.59,7,0.05
108408,30,23.74,23,0.25
108408,69,37.24,9,0.1
108409,71,23.19,24,0.05
108409,239,85.06,4,0.05
108409,224,80.63,28,0.1
108410,197,86.6,9,0.15
108410,241,13.26,10,0.2
108410,249,40.45,3,0.0
108411,44,18.61,21,0.1
108412,111,73.7,35,0.1
108412,206,43.17,11,0.05
108412,157,16.06,5,0.05
108412,86,94.91,33,0.05
108413,158,63.61,28,0.1
108413,107,79.61,24,0.15
108413,141,107.97,32,0.05
108414,3,9.91,38,0.1
108414,228,42.93,17,0.1
108414,79,113.31,4,0.0
108415,177,88.83,15,0.0
108415,153,105.55,26,0.25
108415,175,104.54,13,0.2
108415,91,15.06,10,0.25
108416,139,114.62,39,0.0
108416,36,20.44,16,0.15
108416,43,48.23,27,0.1
108416,111,80.74,27,0.05
108417,36,18.12,11,0.15
108417,60,36.81,24,0.25
108418,162,114.78,14,0.05
108418,207,92.89,6,0.0
108419,153,104.3,1,0.05
108419,140,32.24,22,0.05
108420,6,26.53,11,0.0
108421,58,14.11,22,0.0
108421,240,21.94,12,0.1
108421,181,75.94,19,0.0
108422,244,86.68,3,0.15
108423,147,45.06,25,0.15
108423,152,4.26,1,0.1
108423,95,43.38,46,0.0
108423,130,91.03,27,0.15
108424,38,264.55,18,0.1
108424,122,53.48,37,0.0
108424,45,9.46,8,0.25
108425,199,69.46,17,0.05
108426,18,56.52,33,0.0
108426,145,91.08,6,0.1
108426,220,15.27,27,0.15
108426,33,2.31,40,0.05
108427,74,10.18,41,0.0
108427,109,20.67,28,0.0
108427,14,21.7,14,0.25
108428,59,56.28,6,0.05
108428,86,110.1,23,0.05
108428,124,49.33,5,0.05
108429,1,16.86,3,0.2
108429,132,65.92,19,0.0
108429,93,92.35,21,0.0
108429,182,59.17,30,0.0
108430,194,71.14,18,0.25
108430,37,23.9,5,0.05
108430,188,39.5,9,0.0
108431,26,29.3,3,0.0
108431,153,98.72,17,0.15
108431,165,41.27,13,0.25
108432,35,17.3,13,0.05
108432,97,100.04,37,0.1
108432,169,43.39,20,0.0
108432,202,17.38,32,0.2
108432,48,12.26,30,0.05
108432,170,40.26,6,0.15
108432,138,120.88,2,0.0
108433,76,16.71,19,0.15
108434,55,25.12,6,0.1
108434,203,80.77,5,0.0
108435,44,20.36,2,0.05
108435,63,42.9,17,0.1
108435,10,33.37,22,0.15
108435,16,17.88,13,0.2
108436,54,6.8,18,0.05
108437,161,30.28,8,0.05
108437,145,75.32,9,0.1
108437,155,88.41,23,0.1
108437,123,24.58,38,0.0
108437,62,48.69,9,0.15
108438,47,10.25,42,0.15
108438,129,7.81,2,0.1
108438,142,16.16,13,0.0
108438,115,119.21,9,0.05
108438,49,21.52,13,0.0
108439,56,34.46,7,0.0
108439,186,44.62,6,0.15
108439,1,16.91,12,0.1
108439,201,21.14,28,0.0
108440,206,51.03,26,0.0
108440,76,19.77,9,0.15
108440,106,109.17,38,0.0
108440,225,107.16,22,0.0
108441,91,15.76,25,0.25
108441,173,97.82,8,0.25
108442,156,112.19,41,0.0
108443,44,21.23,13,0.0
108443,222,40.39,14,0.0
108443,49,20.35,8,0.1
108443,27,42.77,27,0.05
108444,188,41.99,32,0.1
108444,83,30.88,20,0.1
108444,68,11.54,9,0.05
108445,242,58.65,27,0.0
108445,73,14.24,5,0.05
108445,1,19.2,40,0.2
108445,146,103.23,2,0.0
108445,78,110.03,41,0.0
108446,242,66.49,7,0.0
108446,111,67.41,3,0.15
108446,205,37.81,27,0.05
108446,87,57.79,17,0.15
108446,76,16.97,42,0.0
108447,207,86.45,31,0.15
108447,164,52.12,37,0.05
108447,145,79.83,27,0.2
108447,115,109.95,5,0.15
108447,98,67.62,18,0.25
108447,54,6.97,2,0.1
108448,106,117.53,45,0.1
108448,125,81.87,30,0.0
108448,21,9.85,16,0.05
108448,206,46.18,2,0.0
108449,31,11.57,10,0.1
108449,158,60.93,33,0.1
108449,41,9.68,13,0.05
108449,149,31.97,28,0.15
108450,227,60.52,46,0.05
108450,94,93.8,9,0.0
108451,234,106.79,25,0.0
108451,195,34.69,9,0.0
108452,232,87.42,2,0.2
108452,125,90.42,22,0.05
108452,193,109.39,27,0.0
108453,6,23.03,15,0.0
108453,34,13.8,13,0.1
108453,41,9.44,5,0.0
108454,79,94.59,25,0.15
108454,50,17.03,30,0.1
108454,121,12.37,1,0.25
108455,203,79.04,42,0.0
108455,40,19.29,7,0.1
108455,216,11.22,21,0.25
108456,83,34.66,18,0.25
108456,127,47.28,14,0.0
108456,208,114.44,34,0.2
108456,52,6.57,20,0.2
108456,156,119.29,37,0.2
108457,194,74.26,38,0.1
108457,127,48.35,8,0.0
108457,134,102.7,40,0.05
108458,79,95.25,19,0.0
108458,182,59.83,1,0.05
108458,212,43.97,96,0.0
108459,88,39.64,13,0.0
108459,147,46.81,13,0.15
108459,119,99.31,3,0.15
108460,37,25.49,34,0.0
108460,162,101.57,27,0.0
108460,49,20.47,12,0.1
108461,241,13.41,7,0.0
108461,148,43.54,7,0.1
108461,154,85.84,41,0.0
108461,195,40.24,33,0.0
108462,64,35.8,8,0.0
108462,215,16.91,4,0.15
108462,182,53.73,5,0.15
108463,117,70.22,82,0.05
108463,171,105.66,41,0.25
108463,63,39.67,14,0.0
108463,248,19.31,20,0.05
108463,94,92.58,30,0.1
108463,234,97.55,26,0.15
108464,208,113.49,2,0.25
108465,151,30.57,13,0.15
108465,138,107.98,13,0.15
108465,46,13.07,16,0.05
108465,164,52.73,14,0.0
108466,165,45.04,27,0.0
108466,151,31.99,23,0.15
108466,75,7.87,20,0.15
108467,177,83.32,25,0.0
108467,11,20.09,4,0.2
108467,83,35.25,26,0.0
108467,228,40.25,85,0.05
108467,245,109.83,13,0.2
108468,61,28.18,6,0.1
108469,218,123.52,10,0.05
108469,90,90.14,9,0.05
108470,202,17.75,18,0.2
108470,175,119.69,39,0.25
108470,114,28.24,2,0.0
108470,172,69.55,4,0.05
108471,216,11.12,33,0.2
108471,13,6.22,19,0.1
108472,95,42.41,10,0.2
108472,246,58.66,6,0.1
108472,122,57.15,15,0.05
108472,79,102.95,8,0.0
108473,165,40.63,19,0.2
108473,230,84.14,32,0.15
108474,19,9.53,11,0.0
108475,93,96.45,6,0.15
108475,106,105.06,9,0.0
108476,35,16.66,23,0.0
108476,104,103.27,4,0.2
108476,67,14.59,16,0.25
108477,89,31.78,19,0.0
108477,77,12.71,23,0.1
108477,158,59.43,26,0.0
108477,32,28.86,35,0.15
108477,149,33.23,9,0.25
108478,206,49.87,1,0.1
108478,67,13.63,1,0.25
108478,157,15.06,1,0.1
108478,152,3.69,38,0.25
108479,22,23.03,12,0.0
108479,107,80.54,4,0.1
108479,134,97.22,13,0.1
108480,152,3.98,27,0.0
108480,115,113.97,12,0.2
108480,151,30.74,11,0.0
108480,101,36.44,33,0.1
108481,144,64.77,19,0.0
108481,221,100.98,15,0.0
108481,37,27.8,9,0.0
108481,62,48.32,7,0.05
108482,96,53.27,87,0.0
108482,134,112.05,34,0.2
108483,209,80.61,30,0.15
108483,39,18.56,13,0.05
108483,173,94.95,23,0.0
108483,43,41.46,12,0.0
108484,227,56.86,3,0.1
108484,198,113.63,4,0.05
108484,14,23.83,25,0.2
108484,98,64.67,10,0.0
108485,244,77.54,14,0.25
108485,191,60.87,35,0.0
108485,109,20.08,13,0.0
108485,194,81.26,5,0.0
108485,146,95.27,28,0.1
108485,234,102.56,11,0.15
108485,7,31.3,5,0.0
108486,179,32.44,12,0.05
108486,172,62.77,16,0.05
108487,1,19.32,81,0.2
108487,75,8.3,15,0.0
108487,73,14.86,39,0.05
108488,176,17.16,8,0.05
108488,117,75.15,30,0.15
108488,210,17.11,12,0.05
108488,141,110.79,4,0.25
108488,130,91.9,6,0.05
108489,32,29.19,40,0.1
108489,99,48.5,13,0.0
108489,149,29.87,4,0.05
108489,201,22.38,61,0.25
108490,119,101.07,29,0.0
108490,210,16.95,25,0.05
108490,226,50.33,2,0.05
108491,194,74.11,27,0.15
108491,230,71.57,26,0.15
108491,100,111.16,19,0.0
108491,49,18.89,42,0.05
108492,226,49.63,7,0.05
108492,162,114.57,30,0.15
108493,49,19.14,4,0.0
108493,154,76.17,28,0.0
108494,50,14.71,14,0.25
108494,179,38.69,22,0.0
108495,119,101.84,10,0.15
108495,209,81.1,31,0.1
108495,192,19.17,21,0.1
108495,8,38.92,8,0.15
108496,40,19.4,30,0.0
108496,67,13.67,11,0.1
108496,105,88.05,17,0.2
108496,143,54.75,12,0.1
108497,188,42.19,12,0.05
108497,143,53.48,9,0.0
108497,139,94.99,3,0.2
108497,170,40.92,9,0.0
108497,34,13.15,92,0.1
108498,205,36.7,32,0.15
108498,232,91.99,19,0.1
108498,248,18.41,33,0.05
108498,115,123.16,4,0.1
108499,32,34.36,15,0.05
108499,133,91.38,16,0.0
108499,118,4.41,3,0.0
108499,191,68.92,17,0.05
108499,232,82.21,12,0.15
108500,234,107.2,1,0.0
108501,155,86.21,7,0.1
108501,197,93.23,21,0.0
108501,46,12.52,16,0.15
108501,202,18.13,66,0.0
108501,97,103.33,20,0.1
108502,25,14.13,32,0.0
108502,50,14.66,3,0.05
108502,231,95.91,21,0.0
108502,150,35.44,11,0.1
108502,114,31.41,12,0.15
108502,2,17.77,74,0.05
108502,62,44.65,4,0.1
108503,161,30.23,4,0.0
108503,51,56.1,22,0.0
108504,64,31.09,12,0.05
108504,62,46.13,33,0.05
108504,13,6.59,28,0.25
108505,212,51.73,32,0.2
108505,2,19.93,1,0.0
108505,242,65.96,71,0.1
108505,189,90.07,12,0.15
108506,220,13.63,24,0.1
108506,139,95.84,11,0.1
108506,62,49.96,3,0.15
108506,22,20.89,20,0.05
108506,232,83.69,10,0.15
108507,169,42.36,4,0.1
108507,20,77.0,1,0.0
108507,21,10.93,28,0.0
108507,107,82.41,13,0.1
108508,49,18.98,17,0.0
108508,21,9.27,15,0.2
108509,70,15.27,19,0.0
108509,6,24.06,24,0.2
108509,117,66.9,4,0.0
108509,101,30.28,14,0.2
108510,3,10.57,30,0.15
108511,180,6.36,7,0.1
108511,149,30.94,4,0.15
108512,166,92.96,28,0.0
108512,237,105.32,8,0.0
108513,139,108.15,8,0.15
108513,40,20.01,37,0.05
108514,6,22.83,3,0.1
108514,145,82.81,4,0.05
108515,206,48.76,2,0.0
108515,197,92.84,19,0.05
108515,15,16.37,32,0.0
108515,82,79.43,37,0.25
108516,152,4.16,81,0.1
108516,167,23.83,15,0.05
108516,7,30.82,4,0.25
108517,56,36.37,3,0.25
108517,169,45.65,1,0.0
108517,184,96.43,7,0.0
108518,106,123.06,16,0.0
108519,235,111.71,44,0.05
108520,148,52.49,14,0.2
108520,65,20.89,27,0.15
108520,87,58.57,17,0.0
108521,119,111.31,30,0.05
108521,140,28.21,25,0.0
108521,10,28.05,24,0.0
108522,183,74.63,10,0.15
108522,235,100.87,11,0.0
108523,212,44.44,2,0.0
108523,157,14.83,22,0.0
108524,159,28.97,15,0.1
108524,46,12.3,1,0.0
108524,103,82.55,34,0.0
108525,229,104.06,14,0.0
108525,43,48.03,10,0.0
108526,31,13.53,36,0.0
108526,144,61.69,6,0.15
108526,88,43.03,1,0.1
108527,98,66.06,77,0.05
108527,78,101.89,2,0.15
108527,81,117.99,2,0.15
108527,57,19.7,12,0.25
108528,96,55.06,28,0.0
108528,224,79.47,4,0.0
108528,58,13.34,19,0.0
108528,37,27.99,17,0.25
108529,48,12.55,16,0.15
108529,212,46.95,22,0.05
108529,209,70.46,11,0.1
108530,35,16.75,5,0.1
108531,84,42.98,4,0.1
108531,55,25.72,35,0.0
108531,191,60.25,65,0.15
108532,57,17.73,19,0.05
108532,61,25.91,21,0.05
108532,225,117.27,50,0.2
108532,136,79.64,25,0.2
108532,215,16.36,30,0.25
108533,41,9.08,3,0.25
108533,182,51.06,6,0.1
108533,79,109.54,21,0.2
108534,43,45.98,3,0.0
108534,168,22.08,12,0.15
108534,12,36.02,22,0.05
108534,61,28.2,2,0.05
108535,50,15.84,5,0.1
108535,107,85.95,7,0.15
108536,71,22.89,17,0.25
108536,149,30.76,11,0.0
108536,157,17.75,22,0.25
108537,241,13.32,42,0.0
108537,231,84.2,28,0.15
108537,49,18.72,15,0.0
108538,247,17.71,19,0.15
108538,173,96.7,12,0.0
108538,166,100.96,35,0.25
108539,54,6.91,18,0.05
108539,220,14.44,26,0.15
108539,130,93.43,7,0.0
108539,82,66.21,19,0.25
108539,131,48.49,29,0.1
108540,6,24.32,12,0.25
108540,70,16.04,30,0.05
108540,82,73.22,46,0.0
108541,8,43.63,19,0.0
108541,77,12.67,6,0.1
108541,59,55.88,5,0.0
108541,67,14.57,1,0.25
108542,109,21.09,32,0.0
108542,177,86.26,9,0.0
108542,204,49.57,17,0.05
108543,57,20.0,1,0.0
108543,207,82.59,15,0.1
108544,55,21.67,34,0.0
108544,92,20.27,7,0.0
108544,117,78.88,40,0.15
108545,84,41.59,33,0.2
108545,58,12.03,27,0.25
108545,81,107.72,7,0.0
